dish_serial,dish_name,unit_price,calories,carbohydrates,protein,fat,fiber,weight
26_54280018603413504,油麦菜,2.383917525773196,8.400618556701032,1.1763917525773195,0.7842680412371135,0.22422680412371135,0.6719587628865978,56.004123711340206
26_54619665208578048,千张结烧肉,4.917525773195877,142.97680412371133,5.719072164948454,8.57860824742268,10.294329896907216,1.1438144329896909,57.19072164948454
26_54621133047205888,萝卜丝带鱼,6.0,70.19999999999999,2.925,8.774999999999999,2.34,0.585,58.5
26_54622133506150400,花菜.,2.6,17.329985652797703,2.911477761836442,1.732725968436155,0.13868005738880917,1.732725968436155,69.31994261119081
26_54622809690869760,千叶豆腐肉丝/韭黄肉,4.35,164.34193548387097,11.738709677419354,10.564838709677419,8.804032258064517,1.7608064516129032,58.693548387096776
26_54623899152945152,丝瓜炒蛋/家常豆腐,2.62,220.32592592592596,10.327777777777778,12.393333333333333,15.147407407407409,2.0655555555555556,68.85185185185185
26_54626210130563072,凉拌海带,2.65,5.927207207207207,1.1113513513513513,0.37045045045045044,0.0,0.37045045045045044,37.04504504504504
26_54644640376295424,尖椒肉丝小炒,5.5,162.1875,6.4875,12.975,9.73125,1.2975,64.875
26_54980308440846336,油爆虾,6.111794871794872,105.62051282051281,2.6405128205128205,10.562051282051282,5.281025641025641,0.5281025641025642,52.81025641025641
26_54981264637300736,蘑菇肉片/雪菜鱿鱼,5.45,213.92695652173913,13.370434782608696,16.713043478260868,10.027826086956523,2.674086956521739,66.85217391304347
26_54983366281400320,千叶豆腐肉丝.,4.35,172.0651851851852,12.29037037037037,11.061333333333334,9.217777777777778,1.229037037037037,61.45185185185185
26_54986185294090240,青椒炒面筋,3.0,34.8972972972973,4.3621621621621625,1.454054054054054,1.1632432432432431,0.5816216216216216,29.08108108108108
26_54986325249626112,红烧萝卜/番茄炒鸡蛋,2.3,249.73189964157706,10.702795698924731,13.378494623655914,16.054193548387097,2.675698924731183,89.18996415770609
26_54987069260435456,葱油芋头/莴笋丝,2.7,72.76363636363637,9.580060606060606,2.1215757575757577,3.1535757575757577,2.0613333333333332,60.63636363636363
26_55002413094014976,茭白肉丝小炒,4.529227557411273,98.57724425887265,8.214770354906054,6.571816283924844,4.381210855949895,1.642954070981211,54.765135699373694
26_56074692599091200,西葫芦炒鸡蛋/肉末茄,2.9500000000000006,213.27395833333333,15.233854166666667,13.710468749999999,11.425390625,2.285078125,76.16927083333333
26_56076628970835968,青瓜付竹肉片,4.979753521126761,114.89577464788734,9.574647887323943,7.659718309859155,5.106478873239436,1.9149295774647888,63.83098591549296
